time,v, gamma, altitude, skin_temp
1.534000000000000057e+02,1.485446779431897312e+03,1.982941813972898704e+00,3.684197725760436151e+04,3.304025439165955049e+02
1.535000000000000000e+02,1.485055437867948285e+03,1.983228040862213604e+00,3.683767022093299602e+04,3.304071752164673512e+02
1.536000000000000227e+02,1.484664042227513164e+03,1.983514624269153925e+00,3.683334917508446233e+04,3.304118067553961282e+02
1.537000000000000171e+02,1.484272595266609414e+03,1.983801555340153566e+00,3.682901427598216105e+04,3.304164384923220723e+02
1.538000000000000114e+02,1.483881099695994862e+03,1.984088825350422969e+00,3.682466567820848286e+04,3.304210703867690313e+02
1.539000000000000057e+02,1.483489558181168832e+03,1.984376425703950453e+00,3.682030353500481579e+04,3.304257023988443507e+02
1.540000000000000000e+02,1.483097973342371461e+03,1.984664347933501327e+00,3.681592799827158160e+04,3.304303344892389305e+02
1.541000000000000227e+02,1.482706347754583248e+03,1.984952583700617890e+00,3.681153921856818488e+04,3.304349666192270547e+02
1.542000000000000171e+02,1.482314683947526646e+03,1.985241124795619649e+00,3.680713734511306393e+04,3.304395987506666188e+02
1.543000000000000114e+02,1.481922984405664465e+03,1.985529963137603326e+00,3.680272252578363987e+04,3.304442308459989590e+02
1.544000000000000057e+02,1.481531251568200787e+03,1.985819090774443074e+00,3.679829490711636754e+04,3.304488628682489093e+02
1.545000000000000000e+02,1.481139487829080281e+03,1.986108499882790035e+00,3.679385463430669188e+04,3.304534947810249150e+02
1.546000000000000227e+02,1.480747695536988658e+03,1.986398182768072784e+00,3.678940185120906244e+04,3.304581265485188624e+02
1.547000000000000171e+02,1.480355876995352901e+03,1.986688131864496443e+00,3.678493670033695525e+04,3.304627581355060215e+02
1.548000000000000114e+02,1.479964034462340805e+03,1.986978339735044230e+00,3.678045932286285097e+04,3.304673895073454446e+02
1.549000000000000057e+02,1.479572170150860984e+03,1.987268799071475911e+00,3.677596985861822031e+04,3.304720206299793972e+02
1.550000000000000000e+02,1.479180286228563318e+03,1.987559502694328462e+00,3.677146844609355321e+04,3.304766514699338700e+02
1.551000000000000227e+02,1.478788384817838278e+03,1.987850443552916513e+00,3.676695522243835876e+04,3.304812819943182376e+02
1.552000000000000171e+02,1.478396467995817602e+03,1.988141614725331463e+00,3.676243032346114342e+04,3.304859121708254293e+02
1.553000000000000114e+02,1.478004537794374073e+03,1.988433009418441921e+00,3.675789388362941827e+04,3.304905419677318150e+02
1.554000000000000057e+02,1.477612596200120834e+03,1.988724620967894152e+00,3.675334603606971359e+04,3.304951713538973763e+02
1.555000000000000000e+02,1.477220645154412523e+03,1.989016442838110965e+00,3.674878691256755701e+04,3.304998002987655923e+02
1.556000000000000227e+02,1.476828686553344824e+03,1.989308468622292825e+00,3.674421664356748806e+04,3.305044287723633261e+02
1.557000000000000171e+02,1.476436722247754005e+03,1.989600692042416963e+00,3.673963535817305819e+04,3.305090567453009953e+02
1.558000000000000114e+02,1.476044754043217608e+03,1.989893106949238488e+00,3.673504318414683075e+04,3.305136841887726860e+02
1.559000000000000057e+02,1.475652783700053760e+03,1.990185707322289055e+00,3.673044024791035918e+04,3.305183110745556974e+02
1.560000000000000000e+02,1.475260812933322313e+03,1.990478487269877528e+00,3.672582667454423063e+04,3.305229373750111108e+02
1.561000000000000227e+02,1.474868843412823026e+03,1.990771441029090871e+00,3.672120258778801508e+04,3.305275630630833916e+02
1.562000000000000171e+02,1.474476876763097380e+03,1.991064562965791707e+00,3.671656811004030897e+04,3.305321881123004459e+02
1.563000000000000114e+02,1.474084914563427674e+03,1.991357847574621420e+00,3.671192336235871335e+04,3.305368124967738481e+02
1.564000000000000057e+02,1.473692958347837248e+03,1.991651289478997278e+00,3.670726846445983392e+04,3.305414361911984997e+02
1.565000000000000000e+02,1.473301009605089803e+03,1.991944883431114643e+00,3.670260353471928101e+04,3.305460591708529137e+02
1.566000000000000227e+02,1.472909069778690991e+03,1.992238624311945872e+00,3.669792869017167686e+04,3.305506814115991574e+02
1.567000000000000171e+02,1.472517140266886599e+03,1.992532507131240083e+00,3.669324404651065561e+04,3.305553028898826255e+02
1.568000000000000114e+02,1.472125222422663683e+03,1.992826527027524275e+00,3.668854971808886330e+04,3.305599235827324378e+02
1.569000000000000057e+02,1.471733317553750567e+03,1.993120679268101769e+00,3.668384581791794335e+04,3.305645434677610979e+02
1.570000000000000000e+02,1.471341426922615938e+03,1.993414959249053986e+00,3.667913245766855107e+04,3.305691625231645503e+02
1.571000000000000227e+02,1.470949551746469751e+03,1.993709362495239112e+00,3.667440974767035368e+04,3.305737807277224078e+02
1.572000000000000171e+02,1.470557693197263006e+03,1.994003884660292325e+00,3.666967779691202304e+04,3.305783980607977242e+02
1.573000000000000114e+02,1.470165852401687744e+03,1.994298521526626233e+00,3.666493671304123563e+04,3.305830145023369369e+02
1.574000000000000057e+02,1.469774030441176592e+03,1.994593269005430880e+00,3.666018660236468713e+04,3.305876300328702087e+02
1.575000000000000000e+02,1.469382228351903450e+03,1.994888123136673075e+00,3.665542756984807056e+04,3.305922446335109726e+02
1.576000000000000227e+02,1.468990447124783032e+03,1.995183080089096839e+00,3.665065971911609813e+04,3.305968582859564435e+02
1.577000000000000171e+02,1.468598687705471320e+03,1.995478136160223848e+00,3.664588315245247213e+04,3.306014709724870499e+02
1.578000000000000114e+02,1.468206950994364888e+03,1.995773287776352545e+00,3.664109797079992859e+04,3.306060826759670022e+02
1.579000000000000057e+02,1.467815237846601121e+03,1.996068531492558584e+00,3.663630427376019361e+04,3.306106933798437240e+02
1.580000000000000000e+02,1.467423549072059132e+03,1.996363863992695054e+00,3.663150215959400521e+04,3.306153030681484211e+02
1.581000000000000227e+02,1.467031885435358163e+03,1.996659282089392251e+00,3.662669172522110603e+04,3.306199117254956263e+02
1.582000000000000171e+02,1.466640247655858957e+03,1.996954782724057020e+00,3.662187306622025790e+04,3.306245193370834841e+02
1.583000000000000114e+02,1.466248636407662843e+03,1.997250362966874082e+00,3.661704627682922001e+04,3.306291258886935793e+02
1.584000000000000057e+02,1.465857052319612649e+03,1.997546020016805368e+00,3.661221144994476344e+04,3.306337313666909949e+02
1.585000000000000000e+02,1.465465495975291788e+03,1.997841751201589577e+00,3.660736867712267122e+04,3.306383357580243683e+02
1.586000000000000227e+02,1.465073967913024262e+03,1.998137553977743064e+00,3.660251804857773823e+04,3.306429390502257775e+02
1.587000000000000171e+02,1.464682468625876027e+03,1.998433425930558727e+00,3.659765965318374947e+04,3.306475412314109690e+02
1.588000000000000114e+02,1.464290998561652941e+03,1.998729364774107342e+00,3.659279357847351639e+04,3.306521422902789595e+02
1.589000000000000057e+02,1.463899558122902818e+03,1.999025368351236676e+00,3.658791991063884780e+04,3.306567422161124341e+02
1.590000000000000000e+02,1.463508147666913601e+03,1.999321434633571259e+00,3.658303873453057167e+04,3.306613409987775185e+02
1.591000000000000227e+02,1.463116767505714506e+03,1.999617561721513725e+00,3.657815013365851337e+04,3.306659386287238931e+02
1.592000000000000171e+02,1.462725417906076018e+03,1.999913747844242584e+00,3.657325419019151013e+04,3.306705350969847359e+02
1.593000000000000114e+02,1.462334099089508982e+03,2.000209991359715112e+00,3.656835098495741113e+04,3.306751303951766090e+02
1.594000000000000057e+02,1.461942811232265967e+03,2.000506290754664018e+00,3.656344059744307015e+04,3.306797245154998564e+02
1.595000000000000000e+02,1.461551554465339677e+03,2.000802644644601003e+00,3.655852310579434561e+04,3.306843174507379786e+02
1.596000000000000227e+02,1.461160328874464312e+03,2.001099051773814086e+00,3.655359858681610785e+04,3.306889091942582581e+02
1.597000000000000171e+02,1.460769134500114887e+03,2.001395511015367834e+00,3.654866711597224639e+04,3.306934997400113616e+02
1.598000000000000114e+02,1.460377971337507688e+03,2.001692021371105135e+00,3.654372876738563355e+04,3.306980890825314532e+02
1.599000000000000057e+02,1.459986839336599360e+03,2.001988581971645420e+00,3.653878361383818265e+04,3.307026772169363085e+02
1.600000000000000000e+02,1.459595738402088045e+03,2.002285192076385556e+00,3.653383172677078255e+04,3.307072641389270302e+02
1.601000000000000227e+02,1.459204668393412248e+03,2.002581851073499397e+00,3.652887317628335586e+04,3.307118498447884463e+02
1.602000000000000171e+02,1.458813629124752197e+03,2.002878558479938675e+00,3.652390803113481525e+04,3.307164343313886548e+02
1.603000000000000114e+02,1.458422620365028706e+03,2.003175313941431224e+00,3.651893635874309257e+04,3.307210175961794789e+02
1.604000000000000057e+02,1.458031641837903408e+03,2.003472117232483196e+00,3.651395822518512432e+04,3.307255996371961260e+02
1.605000000000000000e+02,1.457640693221779429e+03,2.003768968256376404e+00,3.650897369519685890e+04,3.307301804530573008e+02
1.606000000000000227e+02,1.457249774149799805e+03,2.004065867045171867e+00,3.650398283217324206e+04,3.307347600429652630e+02
1.607000000000000171e+02,1.456858884209849748e+03,2.004362813759706263e+00,3.649898569816824602e+04,3.307393384067058264e+02
1.608000000000000114e+02,1.456468022944554832e+03,2.004659808689594147e+00,3.649398235389483307e+04,3.307439155446481323e+02
1.609000000000000057e+02,1.456077189851281446e+03,2.004956852253226618e+00,3.648897285872497741e+04,3.307484914577449899e+02
1.610000000000000000e+02,1.455686384382137476e+03,2.005253944997772653e+00,3.648395727068967972e+04,3.307530661475326497e+02
1.611000000000000227e+02,1.455295605943971395e+03,2.005551087599178661e+00,3.647893564647892345e+04,3.307576396161309731e+02
1.612000000000000171e+02,1.454904853898372494e+03,2.005848280862167154e+00,3.647390804144171125e+04,3.307622118662431490e+02
1.613000000000000114e+02,1.454514127561671557e+03,2.006145525720238521e+00,3.646887450958606496e+04,3.307667829011559775e+02
1.614000000000000057e+02,1.454123426204939733e+03,2.006442823235670581e+00,3.646383510357898922e+04,3.307713527247397565e+02
1.615000000000000000e+02,1.453732749053989437e+03,2.006740174599517701e+00,3.645878987474652240e+04,3.307759213414482815e+02
1.616000000000000227e+02,1.453342095289374129e+03,2.007037581131612569e+00,3.645373887307370023e+04,3.307804887563189027e+02
1.617000000000000171e+02,1.452951464046388310e+03,2.007335044280563086e+00,3.644868214720456308e+04,3.307850549749723541e+02
1.618000000000000114e+02,1.452560854415067297e+03,2.007632565623756360e+00,3.644361974444216321e+04,3.307896200036129812e+02
1.619000000000000057e+02,1.452170265440186995e+03,2.007930146867355603e+00,3.643855171074855753e+04,3.307941838490286273e+02
1.620000000000000000e+02,1.451779696121264806e+03,2.008227789846301459e+00,3.643347809074482211e+04,3.307987465185905762e+02
1.621000000000000227e+02,1.451389145412558719e+03,2.008525496524312004e+00,3.642839892771103769e+04,3.308033080202537235e+02
1.622000000000000171e+02,1.450998612223068449e+03,2.008823268993882305e+00,3.642331426358627505e+04,3.308078683625563485e+02
1.623000000000000114e+02,1.450608095416533615e+03,2.009121109476284417e+00,3.641822413896864600e+04,3.308124275546203421e+02
1.624000000000000057e+02,1.450217593811435336e+03,2.009419020321567828e+00,3.641312859311523789e+04,3.308169856061510359e+02
1.625000000000000000e+02,1.449827106180995997e+03,2.009717004008559016e+00,3.640802766394217178e+04,3.308215425274372592e+02
1.626000000000000227e+02,1.449436631253178120e+03,2.010015063144862335e+00,3.640292138802455156e+04,3.308260983293514528e+02
1.627000000000000171e+02,1.449046167710686177e+03,2.010313200466858685e+00,3.639780980059652211e+04,3.308306530233494414e+02
1.628000000000000114e+02,1.448655714190964773e+03,2.010611418839705511e+00,3.639269293555120385e+04,3.308352066214705474e+02
1.629000000000000057e+02,1.448265269286200009e+03,2.010909721257339466e+00,3.638757082544075092e+04,3.308397591363377614e+02
1.630000000000000000e+02,1.447874831543318578e+03,2.011208110842471974e+00,3.638244350147630757e+04,3.308443105811573446e+02
1.631000000000000227e+02,1.447484399463988439e+03,2.011506590846593667e+00,3.637731099352802994e+04,3.308488609697193397e+02
1.632000000000000171e+02,1.447093971504618366e+03,2.011805164649971278e+00,3.637217333012510062e+04,3.308534103163970030e+02
1.633000000000000114e+02,1.446703546076358180e+03,2.012103835761648973e+00,3.636703053845568502e+04,3.308579586361473730e+02
1.634000000000000057e+02,1.446313121545098511e+03,2.012402607819447908e+00,3.636188264436696772e+04,3.308625059445107581e+02
1.635000000000000000e+02,1.445922696231471264e+03,2.012701484589967116e+00,3.635672967236513796e+04,3.308670522576111352e+02
1.636000000000000227e+02,1.445532268410848701e+03,2.013000469968582173e+00,3.635157164561541140e+04,3.308715975921558652e+02
1.637000000000000171e+02,1.445141836313344811e+03,2.013299567979446092e+00,3.634640858594197925e+04,3.308761419654359770e+02
1.638000000000000114e+02,1.444751398123813942e+03,2.013598782775488871e+00,3.634124051382807374e+04,3.308806853953258269e+02
1.639000000000000057e+02,1.444360951981851940e+03,2.013898118638417944e+00,3.633606744841591717e+04,3.308852279002833825e+02
1.640000000000000000e+02,1.443970495981795011e+03,2.014197579978717734e+00,3.633088940750673646e+04,3.308897694993501091e+02
1.641000000000000227e+02,1.443580028172720858e+03,2.014497171335650094e+00,3.632570640756077773e+04,3.308943102121509128e+02
1.642000000000000171e+02,1.443189546558447773e+03,2.014796897377253870e+00,3.632051846369729174e+04,3.308988500588943111e+02
1.643000000000000114e+02,1.442799049097535317e+03,2.015096762900345340e+00,3.631532558969454112e+04,3.309033890603722625e+02
1.644000000000000057e+02,1.442408533703283865e+03,2.015396772830517769e+00,3.631012779798979318e+04,3.309079272379602230e+02
1.645000000000000000e+02,1.442017998243734610e+03,2.015696932222141857e+00,3.630492509967931255e+04,3.309124646136171464e+02
1.646000000000000227e+02,1.441627440541670012e+03,2.015997246258364850e+00,3.629971750451839034e+04,3.309170012098855409e+02
1.647000000000000171e+02,1.441236858374613121e+03,2.016297720251111869e+00,3.629450502092132228e+04,3.309215370498914126e+02
1.648000000000000114e+02,1.440846249474828483e+03,2.016598359641085025e+00,3.628928765596140147e+04,3.309260721573442652e+02
1.649000000000000057e+02,1.440455611529321004e+03,2.016899169997763419e+00,3.628406541537094017e+04,3.309306065565370432e+02
1.650000000000000000e+02,1.440064942179837089e+03,2.017200157019404028e+00,3.627883830354124802e+04,3.309351402723463593e+02
1.651000000000000227e+02,1.439674239022863730e+03,2.017501326533039929e+00,3.627360632352266111e+04,3.309396733302320968e+02
1.652000000000000171e+02,1.439283499609629189e+03,2.017802684494482524e+00,3.626836947702449834e+04,3.309442057562378636e+02
1.653000000000000114e+02,1.438892721446102314e+03,2.018104236988319311e+00,3.626312776441511960e+04,3.309487375769907089e+02
1.654000000000000057e+02,1.438501901992993226e+03,2.018405990227915670e+00,3.625788118472186034e+04,3.309532688197011225e+02
1.655000000000000000e+02,1.438111038665752858e+03,2.018707950555414410e+00,3.625262973563108244e+04,3.309577995121630920e+02
1.656000000000000227e+02,1.437720128834572961e+03,2.019010124441735332e+00,3.624737341348814516e+04,3.309623296827542731e+02
1.657000000000000171e+02,1.437329169824387009e+03,2.019312518486574337e+00,3.624211221329743421e+04,3.309668593604356488e+02
1.658000000000000114e+02,1.436938158914868609e+03,2.019615139418406091e+00,3.623684612872233265e+04,3.309713885747517566e+02
1.659000000000000057e+02,1.436547093340432411e+03,2.019917994094481806e+00,3.623157515208522091e+04,3.309759173558306884e+02
1.660000000000000000e+02,1.436155970290234563e+03,2.020221089500829681e+00,3.622629927436749858e+04,3.309804457343840909e+02
